Largest betweenness centrality at vertex 12203

Vertex	Betweenness Centrality
17187	0.00510908
17188	0.0698592
17189	0.0694025
17190	0.0697221
17191	0.00523383
17192	0.00479967
17193	0.00440743
17194	0.00405724
17195	0.0037073
17196	0.00335761
17197	0.0030081
17198	0.00265874
17199	0.00230965
17200	0.00196101
17201	0.00166994
17202	0.0014376
17203	0.00120687
17204	0.000976509
17205	0.000746377
17206	0.000848398
17207	0.0258994
17208	0.0261848
17209	0.0264729
17210	0.0267972
17211	0.0271716
17212	0.0484276
17213	0.00410607
17214	0.0611438
17215	0.061511
17216	0.046145
17217	0.0458325
17218	0.0455203
17219	0.0452084
17220	0.0449393
17221	0.0448352
17222	0.0448606
17223	0.0449482
17224	0.0450916
17225	0.0452355
17226	0.0453798
17227	0.0455646
17228	0.0461736
17229	0.0443792
17230	0.0447358
17231	0.0450949
17232	0.0454559
17233	0.0458179
17234	0.0461838
17235	0.0660252
17236	0.045949
17237	0.0618915
17238	0.112192
17239	0.0622854
17240	0.000753358
17241	0.000592838
17242	0.0609556
17243	0.0593306
17244	0.0596889
17245	0.0600494
17246	0.0604123
17247	0.0607772
17248	0.427984
17249	0.427774
17250	0.427579
17251	0.427386
17252	0.473838
17253	0.0467843
17254	0.0465526
17255	0.0184409
17256	0.018232
17257	0.0180387
17258	0.0434814
17259	0.0690666
17260	0.0258694
17261	0.0256004
17262	0.0253711
17263	0.000870211
17264	0.000599799
17265	0.000721651
17266	0.00115488
17267	0.00158812
17268	0.0457663
17269	0.00202133
17270	0.415272
17271	0.4155
17272	0.415767
17273	0.00371548
17274	0.00328128
17275	0.140557
17276	0.140325
17277	0.140099
17278	0.139893
17279	0.139704
17280	0.139519
17281	0.171671
17282	0.0364533
17283	0.0358572
17284	0.0355658
17285	0.0353166
17286	0.0350957
17287	0.00714159
17288	0.00678779
17289	0.00434548
17290	0.00391112
17291	0.00347671
17292	0.00304227
17293	0.00260778
17294	0.00217326
17295	0.00173869
17296	0.00130408
17297	0.000869426
17298	0.000434734
17299	0
17300	0.0486456
17301	0.049006
17302	0.0493691
17303	0.415046
17304	0.0482863
17305	0.0327555
17306	0.0324834
17307	0.0322315
17308	0.0320011
17309	0.0317768
17310	0.170374
17311	0.170144
17312	0.169915
17313	0.169687
17314	0.169459
17315	0.169441
17316	0.0145271
17317	0.0140997
17318	0.0136738
17319	0.0132494
17320	0.0128262
17321	0.0124146
17322	0.0120163
17323	0.0116208
17324	0.0112262
17325	0.0108324
17326	0.0104387
17327	0.0100451
17328	0.0096515
17329	0.00925942
17330	0.00886883
17331	0.00855632
17332	0.00855306
17333	0.0087811
17334	0.0479289
17335	0.0475735
17336	0.0472291
17337	0.0468953
17338	0.046564
17339	0.0462352
17340	0.0459083
17341	0.0455846
17342	0.0454899
17343	0.0456261
17344	0.0484397
17345	0.0480676
17346	0.00580832
17347	0.0750198
17348	0.0313242
17349	0.0310535
17350	0.0307964
17351	0.0305494
17352	0.0303126
17353	0.0300785
17354	0.0298455
17355	0.0296132
17356	0.0293894
17357	0.029174
17358	0.0289621
17359	0.0287537
17360	0.0285461
17361	0.0283418
17362	0.028141
17363	0.0279418
17364	0.0277436
17365	0.0275462
17366	0.0273496
17367	0.0272424
17368	0.0274208
17369	0.0277995
17370	0.0281825
17371	0.0285674
17372	0.0289541
17373	0.0293411
17374	0.00546855
17375	0.00548924
17376	0.414822
17377	0.419981
17378	0.00544314
17379	0.0207358
17380	0.0608562
17381	0.0708355
17382	0.000497447
17383	0.000722973
17384	0.000948768
17385	0.00117557
17386	0.00141409
17387	0.00166356
17388	0.00200563
17389	0.0639701
17390	0.00366948
17391	0.00323518
17392	0.00280096
17393	0.00236677
17394	0.00196919
17395	0.0016083
17396	0.00125099
17397	0.000897333
17398	0.000545803
17399	0.000197661
17400	0.000241452
17401	0.000675794
17402	0.00111011
17403	0.00154439
17404	0.00197865
17405	0.00241289
17406	0.00284709
17407	0.014159
17408	0.0137961
17409	0.0157429
17410	0.0596124
17411	0.0592641
17412	0.0120635
17413	0.0116748
17414	0.0113024
17415	0.0109467
17416	0.167388
17417	0.167114
17418	0.166843
17419	0.166585
17420	0.166339
17421	0.16611
17422	0.165898
17423	0.165712
17424	0.165556
17425	0.166512
17426	0.056934
17427	0.0566835
17428	0.0564434
17429	0.0562108
17430	0.0559804
17431	0.0557523
17432	0.0555253
17433	0.0553038
17434	0.0550871
17435	0.00274341
17436	0.16429
17437	0.164116
17438	0.163944
17439	0.163774
17440	0.148284
17441	0.0145137
17442	0.0142982
17443	0.0141776
17444	0.148414
17445	0.0589164
17446	0.0585692
17447	0.0582223
17448	0.163267
17449	0.148631
17450	0.162798
17451	0.0674034
17452	0.0204688
17453	0.00414964
17454	0.0578761
17455	0.0575306
17456	0.0477142
17457	0.163605
17458	0.16344
17459	0.163277
17460	0.163116
17461	0.162955
17462	0.00234512
17463	0.0146721
17464	0.0714928
17465	0.0710963
17466	0.0707001
17467	0.0802755
17468	0.0330321
17469	0.0332841
17470	0.00646584
17471	0.00620788
17472	0.0335372
17473	0.00598206
17474	0.0187881
17475	0.0188596
17476	0.0192398
17477	0.019627
17478	0.0200367
17479	0.0143116
17480	0.0139599
17481	0.0216266
17482	0.0220159
17483	0.0212373
17484	0.00111117
17485	0.000706055
17486	0.000321372
17487	0.000268822
17488	0.0136369
17489	0.00482467
17490	0.0669928
17491	0.0607908
17492	0.406303
17493	0.406012
17494	0.416597
17495	0.00822809
17496	0.275318
17497	0.274136
17498	0.0366446
17499	0.132433
17500	0.132485
17501	0.0368338
17502	0.0681735
17503	0.043425
17504	0.0436819
17505	0.0440281
17506	0.0385439
17507	0.0384437
17508	0.00392147
17509	0.00401704
17510	0.133223
17511	0.133346
17512	0.133102
17513	0.132872
17514	0.132773
17515	0.132674
17516	0.132576
17517	0.26513
17518	0.264761
17519	0.00475863
17520	0.00440359
17521	0.00404997
17522	0.00511522
17523	0.00547371
17524	0.00583332
17525	0.00411332
17526	0.00421094
17527	0.132982
17528	0.00430956
17529	0.00451288
17530	0.000434734
17531	0
17532	0.00644142
17533	0.00145809
17534	0.0010934
17535	0.00108033
17536	0.00142506
17537	0.0017901
17538	0.00216716
17539	0.00575848
17540	0.00553729
17541	0.00276081
17542	0.0024648
17543	0.266142
17544	0.264394
17545	0.264033
17546	0.0105996
17547	0.0102826
17548	0.00999165
17549	0.00970436
17550	0.00941891
17551	0.00266994
17552	0.00237311
17553	0.0190138
17554	0.0186444
17555	0.0182857
17556	0.0210077
17557	0.0133461
17558	0.000558651
17559	0.000893718
17560	0.00827378
17561	0.00787667
17562	0.00747988
17563	0.00708334
17564	0.00668688
17565	0.00629046
17566	0.00589646
17567	0.005505
17568	0.00511747
17569	0.00473384
17570	0.00438248
17571	0.0040755
17572	0.00380453
17573	0.00355889
17574	0.0033158
17575	0.00307383
17576	0.00283211
17577	0.00259188
17578	0.00252904
17579	0.00264461
17580	0.00280418
17581	0.00300633
17582	0.00321109
17583	0.00341933
17584	0.00363046
17585	0.00384591
17586	0.00406604
17587	0.00437167
17588	0.00476261
17589	0.0051549
17590	0.00554743
17591	0.00594319
17592	0.00634231
17593	0.00674187
17594	0.00714179
17595	0.00754218
17596	0.00794277
17597	0.00834342
17598	0.00874425
17599	0.00914532
17600	0.00954665
17601	0.00994866
17602	0.0103631
17603	0.0107895
17604	0.0112161
17605	0.0620574
17606	0.0277248
17607	0.0276237
17608	0.0473709
17609	0.0470594
17610	0.0467742
17611	0.0465174
17612	0.0310604
17613	0.0306741
17614	0.447343
17615	0.44708
17616	0.44685
17617	0.446623
17618	0.446397
17619	0.446171
17620	0.446889
17621	0.00387695
17622	0.00351786
17623	0.121138
17624	0.0279784
17625	0.0278331
17626	0.0263583
17627	0.026739
17628	0.03032
17629	0.0930497
17630	0.0259946
17631	0.0259899
17632	0.0258718
17633	0.000624814
17634	0.000601431
17635	0.00087802
17636	0.00120495
17637	0.00157358
17638	0.00195909
17639	0.00126448
17640	0.00444221
17641	0.00452825
17642	0.00430545
17643	0.246331
17644	0.146375
17645	0.146049
17646	0.145763
17647	0.000923112
17648	0.00916174
17649	0.00893187
17650	0.00870282
17651	0.0414369
17652	0.0412636
17653	0.0416078
17654	0.0419529
17655	0.0422986
17656	0.0013357
17657	0.00133866
17658	0.0017032
17659	0.00207138
17660	0.145485
17661	0.046287
17662	0.0460578
17663	0.026484
17664	0.0263548
17665	0.0262298
17666	0.0261091
17667	0.0267455
17668	0.0266145
17669	0.0180182
17670	0.017589
17671	0.0171601
17672	0.0167313
17673	0.0163029
17674	0.0158749
17675	0.0154469
17676	0.015019
17677	0.0145912
17678	0.0141634
17679	0.0137377
17680	0.0133596
17681	0.0130693
17682	0.0268777
17683	0.00327678
17684	0.00284453
17685	0.00244268
17686	0.00162685
17687	0.00131531
17688	0.00106155
17689	0.000858479
17690	0.0225086
17691	0.247598
17692	0.0258828
17693	0.0250292
17694	0.0248461
17695	0.024678
17696	0.0272971
17697	0.0271456
17698	0.0270111
17699	0.0245109
17700	0.024351
17701	0.445041
17702	0.00021747
17703	0.000526014
17704	0.445676
17705	0.445449
17706	0.445225
17707	0.445002
17708	0.0289027
17709	0.0285285
17710	0.0281621
17711	0.0278033
17712	0.0274687
17713	0.0272632
17714	0.0271643
17715	0.013152
17716	0.0130684
17717	0.0478318
17718	0.0241985
17719	0.0269806
17720	0.0270681
17721	0.0276332
17722	0.0349363
17723	0.0292773
17724	0.00644245
17725	0.00614324
17726	0.00585656
17727	0.0274649
17728	0.0260949
17729	0.0259084
17730	0.0257381
17731	0.0286117
17732	0.00128867
17733	0.0201914
17734	0.0199645
17735	0.0197821
17736	0.0539595
17737	0.0241547
17738	0.0298121
17739	0.0299045
17740	0.030005
17741	0.0301074
17742	0.0220858
17743	0.0218128
17744	0.0215634
17745	0.02265
17746	0.0223621
17747	0.0271198
17748	0.0274803
17749	0.042283
17750	0.174842
17751	0.00185897
17752	0.00148548
17753	0.00208697
17754	0.0309914
17755	0.0278436
17756	0.000113321
17757	0.447502
17758	0.444742
17759	0.0106962
17760	0.0108199
17761	0.030139
17762	0.0304939
17763	0.0927275
17764	0.102894
17765	0.0968362
17766	0.0297855
17767	0.00112821
17768	0.00919012
17769	0.00880079
17770	0.019189
17771	0.00318461
17772	0.00288838
17773	0.0993286
17774	0.0967322
17775	0.00469114
17776	0.0965311
17777	0.0964271
17778	0.0112053
17779	0.0110705
17780	0.0109386
17781	0.0108143
17782	0.00432088
17783	0.439856
17784	0.0425235
17785	0.042294
17786	0.00278991
17787	0.00257988
17788	0.437568
17789	0.437336
17790	0.0306415
17791	0.0301996
17792	0.0103528
17793	0.0100054
17794	0.00968742
17795	0.00940055
17796	0.00984032
17797	0.000988304
17798	0.0021161
17799	0.00175149
17800	0.00138776
17801	0.00102491
17802	0.0459477
17803	0.00135446
17804	0.00106669
17805	0.000814191
17806	0.000581084
17807	0.000659496
17808	0.00106808
17809	0.00149695
17810	0.0458305
17811	0.245167
17812	0.244893
17813	0.244645
17814	0.271776
17815	0.0294323
17816	0.0290796
17817	0.0188609
17818	0.00444893
17819	0.00173869
17820	0.00130408
17821	0.000869426
17822	0.000434734
17823	0
17824	0.00456469
17825	0.00491087
17826	0.00525969
17827	0.00561785
17828	0.0059863
17829	0.00635613
17830	0.0067267
17831	0.00711455
17832	0.00751954
17833	0.00792605
17834	0.00833621
17835	0.00874892
17836	0.00916509
17837	0.00958513
17838	0.0100057
17839	0.0104266
17840	0.0108481
17841	0.0112705
17842	0.011695
17843	0.0121212
17844	0.00203155
17845	0.00847425
17846	0.00824625
17847	0.00801911
17848	0.0312077
17849	0.0258118
17850	0.0258769
17851	0.0117135
17852	0.0113218
17853	0.0109959
17854	0.0140098
17855	0.269716
17856	0.269354
17857	0.0242746
17858	0.119994
17859	0.096325
17860	0.00083995
17861	0.021539
17862	0.00395605
17863	0.00373327
17864	0.012706
17865	0.011432
17866	0.0085953
17867	0.0084719
17868	0.0226791
17869	0.00315995
17870	0.011202
17871	0.011316
17872	0.00858989
17873	0.00870972
17874	0.0110931
17875	0.0217629
17876	0.0220373
17877	0.0214901
17878	0.0212391
17879	0.0210099
17880	0.0207812
17881	0.0205544
17882	0.00841578
17883	0.00832613
17884	0.00855434
17885	0.00885076
17886	0.026169
17887	0.0192838
17888	0.0195165
17889	0.0197786
17890	0.0111099
17891	0.269037
17892	0.00405051
17893	0.00361914
17894	0.00321824
17895	0.00284849
17896	0.0024812
17897	0.269001
17898	0.0357494
17899	0.0355384
17900	0.0398065
17901	0.00652836
17902	0.00627573
17903	0.00604151
17904	0.00581229
17905	0.00558682
17906	0.005362
17907	0.00544384
17908	0.00583573
17909	0.0237961
17910	0.0238223
17911	0.0238547
17912	0.02391
17913	0.023988
17914	0.0240674
17915	0.0241791
17916	0.0243224
17917	0.0244698
17918	0.0246212
17919	0.0247734
17920	0.0249617
17921	0.0251871
17922	0.025414
17923	0.0256426
17924	0.39947
17925	0.0033881
17926	0.00479507
17927	0.00517328
17928	0.264589
17929	0.00885272
17930	0.0164662
17931	0.0167336
17932	0.0237761
17933	0.400168
17934	0.399931
17935	0.399701
17936	0.396754
17937	0.0153004
17938	0.00441862
17939	0.0201374
17940	0.0154043
17941	0.0152687
17942	0.00411025
17943	0.00384223
17944	0.00361164
17945	0.0161701
17946	0.145613
17947	0.145879
17948	0.146205
17949	0.146556
17950	0.395064
17951	0.395521
17952	0.395292
17953	0.0160251
17954	0.0162441
17955	0.0271213
17956	0.264256
17957	0.00605077
17958	0.069966
17959	0.0696555
17960	0.0237459
17961	0.0237397
17962	0.0238502
17963	0.0241184
17964	0.0244326
17965	0.0247507
17966	0.0250697
17967	0.0253937
17968	0.0257226
17969	0.0260531
17970	0.0263874
17971	0.0267356
17972	0.0270956
17973	0.0274569
17974	0.0278196
17975	0.0281838
17976	0.00136475
17977	0.000981797
17978	0.0702769
17979	0.00485414
17980	0.0048131
17981	0.104867
17982	0.00830937
17983	0.06904
17984	0.0693466
17985	0.0237536
17986	0.0237621
17987	0.00856723
17988	0.0687341
17989	0.0355647
17990	0.145384
17991	0.00866274
17992	0.0087546
17993	0.00885247
17994	0.00895266
17995	0.000912578
17996	0.380282
17997	0.263938
17998	0.0684294
17999	0.0681269
18000	0.0679001
18001	0.0672273
18002	0.06703
18003	0.0669404
18004	0.0668523
18005	0.000938171
18006	0.145156
18007	0.104065
18008	0.0705889
18009	0.0315115
18010	0.00404749
18011	0.0334241
18012	0.00751838
18013	0.0077879
18014	0.00817348
18015	0.0262358
18016	0.0265968
18017	0.0269597
18018	0.0273238
18019	0.0315734
18020	0.000830407
18021	0.000452684
18022	0.0667642
18023	0.066681
18024	0.0666035
18025	0.0665271
18026	0.000566811
18027	0.00019072
18028	0.000158455
18029	0.000520148
18030	0.00749425
18031	0.00707898
18032	0.0069299
18033	0.00707927
18034	0.00726253
18035	0.00745131
18036	0.00694232
18037	0.00719544
18038	0.0158324
18039	0.0156638
18040	0.0154959
18041	0.0327705
18042	0.0153285
18043	0.0324595
18044	0.000953209
18045	0.00310056
18046	1.78471e-05
18047	0.00339628
18048	0.0133001
18049	0.0124606
18050	0.0125622
18051	0.0321487
18052	0.0209499
18053	0.0146746
18054	0.0143709
18055	0.0141433
18056	0.0318383
18057	0.0156418
18058	0.0664517
18059	0.0663777
18060	0.00288627
18061	0.0027989
18062	0.00271563
18063	0.00848064
18064	0.00825216
18065	0.00803824
18066	0.00784021
18067	0.00764502
18068	0.00870988
18069	0.0217877
18070	0.00747083
18071	0.0199488
18072	0.0174051
18073	0.0315314
18074	0.0312041
18075	0.00897025
18076	0.0273032
18077	0.0269488
18078	0.0266232
18079	0.00913955
18080	0.00897141
18081	0.00880465
18082	0.0222593
18083	0.0097327
18084	0.00271611
18085	0.22137
18086	0.14492
18087	0.144929
18088	0.00288264
18089	0.00263594
18090	0.00255808
18091	0.00248087
18092	0.213841
18093	0.00304985
18094	0.0309765
18095	0.00431547
18096	0.0040062
18097	0.00370003
18098	0.0312242
18099	0.0315279
18100	0
18101	0.000434734
18102	0.000869426
18103	0.00130408
18104	0.00173869
18105	0.00217326
18106	0.00260778
18107	0.00304227
18108	0.00347671
18109	0.00391112
18110	0.00434548
18111	0.0047798
18112	0.00521408
18113	0.00564832
18114	0.00608252
18115	0.00947772
18116	0.0093083
18117	0.0169858
18118	0.00756075
18119	0.00716811
18120	0.00323477
18121	0.00343707
18122	0.0309392
18123	0.03071
18124	0.0171669
18125	0.00240397
18126	0.00232851
18127	0.00677558
18128	0.00638317
18129	0.0059909
18130	0.0262812
18131	0.00365403
18132	0.00388552
18133	0.00411712
18134	0.0263554
18135	0.0261233
18136	0.0261698
18137	0.030481
18138	0.0302792
18139	0.052911
18140	0.0222965
18141	0.0226622
18142	0.0148632
18143	0.0338942
18144	0.0190131
18145	0.0197732
18146	0.0195829
18147	0.0195074
18148	0.00624237
18149	0.00586827
18150	0.00553808
18151	0.0052909
18152	0.00910824
18153	0.00386807
18154	0.00362333
18155	0.00369827
18156	0.0186337
18157	0.0135411
18158	0.0131313
18159	0.0251798
18160	0.0254663
18161	0.025754
18162	0.0260437
18163	0.00609003
18164	0.00604812
18165	0.377945
18166	0.37304
18167	0.372743
18168	0.372515
18169	0.37229
18170	0.0203819
18171	0.0200764
18172	0.025116
18173	0.0111455
18174	0.0109129
18175	0.010812
18176	0.0107124
18177	0.0120818
18178	0.0122385
18179	0.0120106
18180	0.212854
18181	0.212883
18182	0.213202
18183	0.213521
18184	0.0182547
18185	0.00423569
18186	0.0178759
18187	0.00612686
18188	8.53108e-05
18189	0.000122843
18190	0.00580002
18191	0.00569552
18192	0.00618997
18193	0.00576414
18194	0.00537396
18195	0.00502098
18196	0.00475092
18197	0.00910954
18198	0.00492218
18199	0.00469065
18200	0.00446043
18201	0.00423342
18202	0.0481587
18203	0.04779
18204	0.00888914
18205	0.00852342
18206	0.0081672
18207	0.00782036
18208	0.00747364
18209	0.00714155
18210	0.00682466
18211	0.00650847
18212	0.00619247
18213	0.00587678
18214	0.00556144
18215	0.00524765
18216	0.00493528
18217	0.00462343
18218	0.00431212
18219	0.00400285
18220	0.00370513
18221	0.0034264
18222	0.0031836
18223	0.00328889
18224	0.00371575
18225	0.0960581
18226	0.096397
18227	0.0957432
18228	0.00382343
18229	0.00341206
18230	0.0954292
18231	0.371982
18232	0.00276911
18233	0.00279365
18234	0.00315092
18235	0.36751
18236	0.105109
18237	0.0129752
18238	0.00559876
18239	0.00520817
18240	0.00483146
18241	0.00446754
18242	0.00439997
18243	0.00462924
18244	0.00485945
18245	0.116002
18246	0.105867
18247	0.103247
18248	0.103585
18249	0.00923839
18250	0.0112851
18251	0.00504716
18252	0.00481657
18253	0.0474584
18254	0.0471504
18255	0.294748
18256	0.262055
18257	0.262355
18258	0.262668
18259	0.262984
18260	0.263302
18261	0.263619
18262	0.0354848
18263	0.0351233
18264	0.0347636
18265	0.0344056
18266	0.0343687
18267	0.292672
18268	0.292302
18269	0.00762509
18270	0.00725885
18271	0.0069728
18272	0.00678454
18273	0.00661985
18274	0.00645547
18275	0.0130623
18276	0.00373508
18277	0.00406697
18278	0.292494
18279	0.294106
18280	0.291935
18281	0.291572
18282	0.0096759
18283	0.00346306
18284	0.00307437
18285	0.00272815
18286	0.00824582
18287	0.0134274
18288	0.0134497
18289	0.0138542
18290	0.00215332
18291	0.00870385
18292	0.00807381
18293	0.00488984
18294	0.00465751
18295	0.00443519
18296	0.00452075
18297	0.00491161
18298	0.115637
18299	0.0149898
18300	0.0131732
18301	0.0130731
18302	0.00306495
18303	0.00278382
18304	0.00755947
18305	0.00414106
18306	0.131538
18307	0.0468448
18308	0.00241977
18309	0.293004
18310	0.288358
18311	0.288682
18312	0.289007
18313	0.28934
18314	0.289682
18315	0.290023
18316	0.290366
18317	0.290709
18318	0.29106
18319	0.291419
18320	0.291777
18321	0.292135
18322	0.0175265
18323	0.0172067
18324	0.0168872
18325	0.0165681
18326	0.0163632
18327	0.358991
18328	0.358678
18329	0.358369
18330	0.0465411
18331	0.0137125
18332	0.268335
18333	0.0342984
18334	0.0339976
18335	0.0337791
18336	0.0335688
18337	0.0333605
18338	0.0331552
18339	0.0329515
18340	0.0327539
18341	0.0325999
18342	0.0324858
18343	0.0325482
18344	0.0327865
18345	0.264303
18346	0.264648
18347	0.264993
18348	0.0151817
18349	0.0148856
18350	0.358065
18351	0.013351
18352	0.0129905
18353	0.0042341
18354	0.00384586
18355	0.0462377
18356	0.0126301
18357	0.0459346
18358	0.00149843
18359	0.00180502
18360	0.00211213
18361	0.00345802
18362	0.357762
18363	0.357463
18364	0.0146001
18365	0.0143175
18366	0.0456648
18367	0.237286
18368	0.237639
18369	0.00380726
18370	0.00342435
18371	0.00307774
18372	0.00276733
18373	0.00246156
18374	0.00219263
18375	0.357195
18376	0.356957
18377	0.0454285
18378	0.0451949
18379	0.00308776
18380	0.00305423
18381	0.00334007
18382	0.00362643
18383	0.00393797
18384	0.00427591
18385	0.0126263
18386	0.0129832
18387	0.0133455
18388	0.0137097
18389	0.147545
18390	0.0140361
18391	0.00566699
18392	0.00590582
18393	0.133553
18394	0.133174
18395	0.0148819
18396	0.0109487
18397	0.0112536
18398	0.00391574
18399	0.00855967
18400	0.005877
18401	0.00552601
18402	0.00521823
18403	0.00491411
18404	0.00617016
18405	0.00646544
18406	0.143891
18407	0.13426
18408	0.134154
18409	0.134051
18410	0.13395
18411	0.0127676
18412	0.133848
18413	0.0053436
18414	0.0075845
18415	0.00362821
18416	0.00321576
18417	0.00286595
18418	0.00258349
18419	0.00308119
18420	0.133748
18421	0.356733
18422	0.00196233
18423	0.0018164
18424	0.133649
18425	0.00330849
18426	0.00407724
18427	0.00160981
18428	0.00568721
18429	0.00538987
18430	0.00509913
18431	0.00183358
18432	0.0452224
18433	0.0449668
18434	0.0447421
18435	0.0428326
18436	0.132802
18437	0.359492
18438	0.0299543
18439	0.0303259
18440	0.0306999
18441	0.0310765
18442	0.0314592
18443	0.0318463
18444	0.0322337
18445	0.0036544
18446	0.00325842
18447	0.00286287
18448	0.0425296
18449	0.140679
18450	0.140789
18451	0.140901
18452	0.141013
18453	0.141128
18454	0.141251
18455	0.141382
18456	0.141517
18457	0.141655
18458	0.0427408
18459	0.141799
18460	0.141967
18461	0.0396031
18462	0.0390835
18463	0.0388591
18464	0.332559
18465	0.332267
18466	0.339838
18467	0.00753811
18468	0.0317917
18469	0.0246218
18470	0.00504879
18471	0.00496317
18472	0.00519051
18473	0.00542849
18474	0.136611
18475	0.136781
18476	0.136951
18477	0.137121
18478	0.137292
18479	0.137463
18480	0.137635
18481	0.137806
18482	0.137977
18483	0.138191
18484	0.00510594
18485	0.134326
18486	0.134502
18487	0.00247259
18488	0.00211321
18489	0.134694
18490	0.134962
18491	0.142154
18492	0.14235
18493	0.141443
18494	0.136276
18495	0.136443
18496	0.00288507
18497	0.14421
18498	0.135291
18499	0.133103
18500	0.0034342
18501	0.00300038
18502	0.133625
18503	0.133451
18504	0.133277
18505	0.1338
18506	0.133975
18507	0.13415
18508	0.00178771
18509	0.0107876
18510	0.0104212
18511	0.0100657
18512	0.0100792
18513	0.0181146
18514	0.00245113
18515	0.00870123
18516	0.132897
18517	0.130893
18518	0.0349789
18519	0.035282
18520	0.0347482
18521	0.00245559
18522	0.00210001
18523	0.0342869
18524	0.0345175
18525	0.00534674
18526	0.0342756
18527	0.0333666
18528	0.0335961
18529	0.0338261
18530	0.0340564
18531	0.00495139
18532	0.0134137
18533	0.00246885
18534	0.00203622
18535	0.00160355
18536	0.00117084
18537	0.00107541
18538	0.00131889
18539	0.00161454
18540	0.00196081
18541	0.00230746
18542	0.00265455
18543	0.00300218
18544	0.00335094
18545	0.00370051
18546	0.00405024
18547	0.00440036
18548	0.00475094
18549	0.00510198
18550	0.00545345
18551	0.00580512
18552	0.0061663
18553	0.0120893
18554	0.0123274
18555	0.0125696
18556	0.0128637
18557	0.0132085
18558	0.0135536
18559	0.0138991
18560	0.0142462
18561	0.0145949
18562	0.0149444
18563	0.0152944
18564	0.015645
18565	0.0159962
18566	0.0163478
18567	0.0167086
18568	0.0170798
18569	0.017453
18570	0.0178268
18571	0.0182011
18572	0.0185758
18573	0.0189518
18574	0.0193293
18575	0.0197075
18576	0.0200862
18577	0.0204653
18578	0.0208488
18579	0.132433
18580	0.132066
18581	0.131701
18582	0.131359
18583	0.131338
18584	0.201207
18585	0.200809
18586	0.200417
18587	0.200034
18588	0.00676622
18589	0.00714574
18590	0.00753482
18591	0.00793277
18592	0.00262212
18593	0.00246868
18594	0.00256854
18595	0.00267145
18596	0.00287489
18597	0.00317831
18598	0.00348401
18599	0.00381337
18600	0.00417147
18601	0.00453634
18602	0.00490254
18603	0.00527444
18604	0.00167046
18605	0.0020461
18606	0.199655
18607	0.00259597
18608	0.00222114
18609	0.0018466
18610	0.0045576
18611	0.0303522
18612	0.0301212
18613	0.0298909
18614	0.0243738
18615	0.0247565
18616	0.0251463
18617	0.025544
18618	0.00176883
18619	0.00174652
18620	0.0308632
18621	0.0296635
18622	0.00255561
18623	0.000434734
18624	0
18625	0.0268958
18626	0.00603587
18627	0.00639017
18628	0.000869426
18629	0.19938
18630	0.00421553
18631	0.00196467
18632	0.00175193
18633	0.0018172
18634	0.00216014
18635	0.0239943
18636	0.00417015
18637	0.0725697
18638	0.0721616
18639	0.071754
18640	0.07136
18641	0.0709832
18642	0.0706141
18643	0.0702487
18644	0.0698843
18645	0.0695315
18646	0.0691984
18647	0.0688746
18648	0.070018
18649	0.00152872
18650	0.001481
18651	0.00179754
18652	0.00211556
18653	0.00244797
18654	0.00279419
18655	0.00315501
18656	0.0035303
18657	0.00390641
18658	0.00428341
18659	0.00466495
18660	0.00505079
18661	0.00544958
18662	0.00586118
18663	0.00627303
18664	0.00668516
18665	0.19921
18666	0.0691997
18667	0.0232412
18668	0.0236175
18669	0.0273063
18670	0.00318912
18671	0.00690865
18672	0.00570417
18673	0.00212837
18674	0.00176478
18675	0.00149821
18676	0.000967957
18677	0.000665135
18678	0.000437915
18679	0.000509159
18680	0.00163191
18681	0.00155718
18682	0.0013268
18683	0.00142882
18684	0.00211633
18685	0.0012966
18686	0.0008749
18687	0.00124099
18688	0.000968164
18689	0.00104424
18690	0.00140065
18691	0.00116996
18692	0.000942137
18693	0.00104622
18694	0.00230261
18695	0.00119222
18696	0.199041
18697	0.00990714
18698	0.00954161
18699	0.00955037
18700	0.131668
18701	0.122788
18702	0.122448
18703	0.199879
18704	0.00148488
18705	0.00623521
18706	0.00653076
18707	0.00105678
18708	0.000631073
18709	0.00594412
18710	0.0681726
18711	0.0685147
18712	0.068857
18713	0.0228692
18714	0.0262759
18715	0.0260119
18716	0.00454731
18717	0.00176538
18718	0.0267073
18719	0.00644923
18720	0.00575728
18721	0.00551851
18722	0.00457677
18723	0.0048043
18724	0.00504185
18725	0.00527997
18726	0.0223567
18727	0.022501
18728	0.00182152
18729	0.0022087
18730	0.00231909
18731	0.201517
18732	0.198797
18733	0.0678305
18734	0.0674886
18735	0.00172795
18736	0.00133808
18737	0.00105188
18738	0.00085224
18739	0.000677529
18740	0.000504862
18741	0.069169
18742	0.0671468
18743	0.0253508
18744	0.025729
18745	0.026108
18746	0.0113043
18747	0.130903
18748	0.130544
18749	0.130192
18750	0.131382
18751	0.00295458
18752	0.00329207
18753	0.0593538
18754	0.0597466
18755	0.00821762
18756	0.0242175
18757	0.0245951
18758	0.0249729
18759	0.0275125
18760	0.0278555
18761	0.0281997
18762	0.0285465
18763	0.0288953
18764	0.0292445
18765	0.0295943
18766	0.02384
18767	0.0271699
18768	0.0125334
18769	0.0121348
18770	0.0117404
18771	0.0113485
18772	0.0109619
18773	0.0108763
18774	0.0110923
18775	0.208899
18776	0.198352
18777	0.198631
